name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cardiff,2019-01-12,9.9,8,9.1,6.5,4.8,5.6,8,93.29,0.41,,8.33,,,,51.8,36.1,284.3,1026.2,78,12.9,37.6,1.5,1,,2019-01-12T08:14:07,2019-01-12T16:28:07,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-13,10,8,9.3,6.6,5,5.7,8.1,92.48,0.38,,4.17,,,,61.2,35.9,283.7,1018.7,79,11.2,27.5,1.1,1,,2019-01-13T08:13:24,2019-01-13T16:29:36,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-14,8.5,5.2,7.4,5.8,2.6,4.7,3.3,75.74,0,,0,,,,46.4,22.1,294.6,1023,87.7,13.8,44.6,2.1,1,,2019-01-14T08:12:39,2019-01-14T16:31:06,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-15,8.9,7.5,8.2,6.3,4.6,5.4,7.3,93.83,1.62,,12.5,,,,57.6,23.6,257.1,1019.4,84.8,12.2,61.9,2,1,,2019-01-15T08:11:51,2019-01-15T16:32:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,AU141,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-16,9.8,4.2,7.4,7,1,4.4,6.3,92.73,5.62,,12.5,,,,61.2,29.9,257.1,1005.5,58.8,12.5,54.9,2,1,,2019-01-16T08:11:00,2019-01-16T16:34:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-17,5.9,0.7,3.3,2.8,-1.7,0.2,-0.2,79.2,6.09,,12.5,,,0,40.7,22.4,283,1013.8,9.7,15.7,85.6,4.9,3,,2019-01-17T08:10:06,2019-01-17T16:35:48,0.41,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-18,6.8,0.7,4.7,2.4,-2.1,0.7,2.7,86.62,12.91,,8.33,,,,64.8,31.2,138.2,1012.3,65,12.3,29.3,1,1,,2019-01-18T08:09:09,2019-01-18T16:37:24,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-19,8.1,6,6.5,6.3,2.5,4.1,6.2,98.12,6.18,,12.5,,,,,18.8,108.1,1006.6,83.3,9.8,31.1,1,1,,2019-01-19T08:08:10,2019-01-19T16:39:02,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-20,6,4.1,5.3,5.9,2.2,4,4.7,96.09,0.2,,4.17,,,,,14.1,119.5,1017.9,86.1,7.3,31.5,1.2,1,,2019-01-20T08:07:08,2019-01-20T16:40:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-21,7,3.5,5.5,4.5,-0.2,3.1,4.1,90.68,0.43,,4.17,,,,76,26.4,192.4,1020.1,75.9,13.2,49.6,2.5,1,,2019-01-21T08:06:03,2019-01-21T16:42:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
