name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
huddersfield,2018-09-15,15.9,10.2,11.6,15.9,10.2,11.6,10.1,90.31,2.84,,16.67,,,,,20.2,256.1,1020.4,21.8,25.9,110.5,6.8,3,,2018-09-15T06:40:11,2018-09-15T19:23:26,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-16,17.3,11.7,14,17.3,11.7,14,11.7,86.11,1.84,,14.29,,,,70.6,47.3,236,1013.9,6.2,30,161.4,8.1,4,,2018-09-16T06:41:56,2018-09-16T19:20:59,0.23,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,03330099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-17,20.9,12.5,14.9,20.9,12.5,14.8,12.6,87.4,0.2,,25,,,,53.6,32.3,215.8,1013.7,5.1,24.8,36,0.1,0,,2018-09-17T06:43:42,2018-09-17T19:18:31,0.28,Rain,Clear conditions throughout the day with early morning rain.,rain,"E8328,03346099999,03330099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-18,18.7,14.2,17,18.7,14.2,17,12.9,77.33,0.21,,7.69,,,,74.2,51.6,223,1004,5.8,28.9,195.8,3.5,3,,2018-09-18T06:45:27,2018-09-18T19:16:03,0.32,Rain,Clear conditions throughout the day with afternoon rain.,rain,"E8328,03346099999,03330099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-19,17.6,10.9,14.2,17.6,10.9,14.2,9.7,75.14,8.04,,8.33,,,,103.1,68.1,218.6,1005.5,6.6,21.5,188.9,8.8,5,,2018-09-19T06:47:13,2018-09-19T19:13:35,0.37,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-20,14.7,9.3,11,14.7,6.5,10.4,9.1,88.73,34.83,,16.67,,,,66.6,29.1,175.1,1005,19,16,113,5.3,4,,2018-09-20T06:48:58,2018-09-20T19:11:07,0.41,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-21,14.9,6.6,9.1,14.9,0.8,5.5,7.2,88.32,28.78,,16.67,,,,88.1,51.4,261.8,1001,11.6,26,188.7,8.8,3,,2018-09-21T06:50:44,2018-09-21T19:08:39,0.44,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-22,10.5,6.5,8.6,10.5,3.9,6.7,5.8,82.73,1.6,,8.33,,,,,26.2,261.5,1015.8,16.5,32.2,94.5,5.8,2,,2018-09-22T06:52:30,2018-09-22T19:06:11,0.47,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-23,11.6,5.5,7.8,11.6,3,6,3.8,77.07,0.6,,4.17,,,,48.2,26.6,301.2,1020.5,11.3,40.1,259.2,12.1,5,,2018-09-23T06:54:16,2018-09-23T19:03:43,0.49,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-24,11.8,4,8.1,11.8,0.7,6.1,3.8,75.27,0.4,,8.33,,,,,25.3,290.3,1036.5,7.1,41.1,278.6,14,6,,2018-09-24T06:56:02,2018-09-24T19:01:16,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
